event_timestamp,latitude,longitude,Language_JFProd,media_component_title,platform
2025-12-11 21:05:00.000000 UTC,31.488430891817409,-99.376677903769277,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 19:47:00.000000 UTC,31.488430891817409,-99.376677903769277,Angal Heneng,Baptism of Jesus by John,web
2025-12-11 19:47:00.000000 UTC,31.488430891817409,-99.376677903769277,Angal Heneng,Baptism of Jesus by John,web
2025-12-11 22:25:00.000000 UTC,31.488430891817409,-99.376677903769277,Igala,Baptism of Jesus by John,web
2025-12-12 00:25:00.000000 UTC,31.488430891817409,-99.376677903769277,Igbo,Baptism of Jesus by John,web
2025-12-12 00:24:00.000000 UTC,31.488430891817409,-99.376677903769277,Igbo,Baptism of Jesus by John,web
2025-12-12 03:29:00.000000 UTC,31.488430891817409,-99.376677903769277,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-12 03:32:00.000000 UTC,31.488430891817409,-99.376677903769277,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-12 03:32:00.000000 UTC,31.488430891817409,-99.376677903769277,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-12 00:24:00.000000 UTC,31.488430891817409,-99.376677903769277,Igbo,Baptism of Jesus by John,web
2025-12-11 19:47:00.000000 UTC,31.488430891817409,-99.376677903769277,Angal Heneng,Baptism of Jesus by John,web
2025-12-12 03:33:00.000000 UTC,31.488430891817409,-99.376677903769277,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-12 03:29:00.000000 UTC,31.488430891817409,-99.376677903769277,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-12 03:30:00.000000 UTC,31.488430891817409,-99.376677903769277,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-12 03:33:00.000000 UTC,31.488430891817409,-99.376677903769277,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 22:25:00.000000 UTC,31.488430891817409,-99.376677903769277,Igala,Baptism of Jesus by John,web
2025-12-11 22:25:00.000000 UTC,31.488430891817409,-99.376677903769277,Igala,Baptism of Jesus by John,web
2025-12-12 00:24:00.000000 UTC,31.488430891817409,-99.376677903769277,Igbo,Baptism of Jesus by John,web
2025-12-12 03:32:00.000000 UTC,31.488430891817409,-99.376677903769277,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 19:47:00.000000 UTC,31.488430891817409,-99.376677903769277,Angal Heneng,Baptism of Jesus by John,web
2025-12-11 20:18:00.000000 UTC,37.532327992459948,-85.276437323280049,Aari,Baptism of Jesus by John,web
2025-12-11 15:31:00.000000 UTC,37.532327992459948,-85.276437323280049,"Oromo, Borana-Arsi-Guji",Baptism of Jesus by John,web
2025-12-11 20:18:00.000000 UTC,37.532327992459948,-85.276437323280049,Aari,Baptism of Jesus by John,web
2025-12-11 15:31:00.000000 UTC,37.532327992459948,-85.276437323280049,"Oromo, Borana-Arsi-Guji",Baptism of Jesus by John,web
2025-12-11 20:18:00.000000 UTC,37.532327992459948,-85.276437323280049,Aari,Baptism of Jesus by John,web
2025-12-11 20:18:00.000000 UTC,37.532327992459948,-85.276437323280049,Aari,Baptism of Jesus by John,web
2025-12-11 16:05:00.000000 UTC,37.532327992459948,-85.276437323280049,Guji,Baptism of Jesus by John,web
2025-12-11 16:05:00.000000 UTC,37.532327992459948,-85.276437323280049,Guji,Baptism of Jesus by John,web
2025-12-11 16:05:00.000000 UTC,37.532327992459948,-85.276437323280049,Guji,Baptism of Jesus by John,web
2025-12-11 16:05:00.000000 UTC,37.532327992459948,-85.276437323280049,Guji,Baptism of Jesus by John,web
2025-12-11 15:31:00.000000 UTC,37.532327992459948,-85.276437323280049,"Oromo, Borana-Arsi-Guji",Baptism of Jesus by John,web
2025-12-11 15:31:00.000000 UTC,37.532327992459948,-85.276437323280049,"Oromo, Borana-Arsi-Guji",Baptism of Jesus by John,web
2025-12-11 15:31:00.000000 UTC,37.532327992459948,-85.276437323280049,"Oromo, Borana-Arsi-Guji",Baptism of Jesus by John,web
2025-12-11 16:05:00.000000 UTC,37.532327992459948,-85.276437323280049,Guji,Baptism of Jesus by John,web
2025-12-11 20:18:00.000000 UTC,37.532327992459948,-85.276437323280049,Aari,Baptism of Jesus by John,web
2025-12-12 01:09:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 14:54:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 14:51:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 17:23:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-12 01:09:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 14:41:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 17:21:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-12 01:09:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 14:43:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 14:51:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 14:54:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-12 01:09:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 17:21:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 14:55:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-12 01:09:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 17:21:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 14:54:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 17:23:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 17:22:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 14:43:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-12 01:09:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 14:53:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 14:52:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 17:22:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 14:52:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 17:21:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 14:54:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 14:54:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 17:21:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 14:54:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 14:55:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 14:54:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 14:52:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-12 01:09:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 17:21:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 14:43:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-12 03:12:00.000000 UTC,40.8776699029126,-77.807766990291356,English,Baptism of Jesus by John,web
2025-12-12 03:12:00.000000 UTC,40.8776699029126,-77.807766990291356,English,Baptism of Jesus by John,web
2025-12-12 03:16:00.000000 UTC,40.8776699029126,-77.807766990291356,English,Baptism of Jesus by John,web
2025-12-12 03:15:00.000000 UTC,40.8776699029126,-77.807766990291356,English,Baptism of Jesus by John,web
2025-12-12 03:13:00.000000 UTC,40.8776699029126,-77.807766990291356,English,Baptism of Jesus by John,web
2025-12-12 03:13:00.000000 UTC,40.8776699029126,-77.807766990291356,English,Baptism of Jesus by John,web
2025-12-12 03:14:00.000000 UTC,40.8776699029126,-77.807766990291356,English,Baptism of Jesus by John,web
2025-12-12 03:12:00.000000 UTC,40.8776699029126,-77.807766990291356,English,Baptism of Jesus by John,web
2025-12-12 03:16:00.000000 UTC,40.8776699029126,-77.807766990291356,English,Baptism of Jesus by John,web
2025-12-12 03:16:00.000000 UTC,40.8776699029126,-77.807766990291356,English,Baptism of Jesus by John,web
2025-12-12 03:12:00.000000 UTC,40.8776699029126,-77.807766990291356,English,Baptism of Jesus by John,web
2025-12-12 03:13:00.000000 UTC,40.8776699029126,-77.807766990291356,English,Baptism of Jesus by John,web
2025-12-12 03:12:00.000000 UTC,40.8776699029126,-77.807766990291356,English,Baptism of Jesus by John,web
2025-12-11 22:43:00.000000 UTC,-12.026315789473683,-76.910526315789483,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 22:43:00.000000 UTC,-12.026315789473683,-76.910526315789483,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 22:43:00.000000 UTC,-12.026315789473683,-76.910526315789483,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 22:43:00.000000 UTC,-12.026315789473683,-76.910526315789483,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 22:43:00.000000 UTC,-12.026315789473683,-76.910526315789483,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 22:44:00.000000 UTC,-12.026315789473683,-76.910526315789483,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 22:42:00.000000 UTC,-12.026315789473683,-76.910526315789483,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 22:42:00.000000 UTC,-12.026315789473683,-76.910526315789483,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 22:43:00.000000 UTC,-12.026315789473683,-76.910526315789483,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 18:17:00.000000 UTC,39.071167883211693,-76.789781021897852,"Sama, Southern",Baptism of Jesus by John,web
2025-12-11 18:17:00.000000 UTC,39.071167883211693,-76.789781021897852,"Sama, Southern",Baptism of Jesus by John,web
2025-12-11 18:17:00.000000 UTC,39.071167883211693,-76.789781021897852,"Sama, Southern",Baptism of Jesus by John,web
2025-12-11 18:17:00.000000 UTC,39.071167883211693,-76.789781021897852,"Sama, Southern",Baptism of Jesus by John,web
2025-12-11 18:18:00.000000 UTC,39.071167883211693,-76.789781021897852,"Sama, Southern",Baptism of Jesus by John,web
2025-12-11 18:18:00.000000 UTC,39.071167883211693,-76.789781021897852,"Sama, Southern",Baptism of Jesus by John,web
2025-12-11 18:18:00.000000 UTC,39.071167883211693,-76.789781021897852,"Sama, Southern",Baptism of Jesus by John,web
2025-12-11 18:18:00.000000 UTC,39.071167883211693,-76.789781021897852,"Sama, Southern",Baptism of Jesus by John,web
2025-12-11 18:17:00.000000 UTC,39.071167883211693,-76.789781021897852,"Sama, Southern",Baptism of Jesus by John,web
2025-12-11 18:17:00.000000 UTC,39.071167883211693,-76.789781021897852,"Sama, Southern",Baptism of Jesus by John,web
2025-12-11 18:18:00.000000 UTC,39.071167883211693,-76.789781021897852,"Sama, Southern",Baptism of Jesus by John,web
2025-12-11 18:00:00.000000 UTC,3.8514619883040933,-76.514035087719307,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 17:56:00.000000 UTC,3.8514619883040933,-76.514035087719307,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 17:56:00.000000 UTC,3.8514619883040933,-76.514035087719307,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 17:56:00.000000 UTC,3.8514619883040933,-76.514035087719307,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 18:00:00.000000 UTC,3.8514619883040933,-76.514035087719307,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 17:56:00.000000 UTC,3.8514619883040933,-76.514035087719307,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 20:30:00.000000 UTC,9.0345911949685522,-69.247798742138357,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 20:30:00.000000 UTC,9.0345911949685522,-69.247798742138357,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 15:19:00.000000 UTC,9.3561983471074353,-68.32644628099176,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 14:53:00.000000 UTC,9.3561983471074353,-68.32644628099176,"Spanish, Latin American",Baptism of Jesus by John,web
2025-12-11 11:30:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,Baptism of Jesus by John,web
2025-12-11 11:30:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,Baptism of Jesus by John,web
2025-12-11 11:29:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,Baptism of Jesus by John,web
2025-12-11 11:31:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,Baptism of Jesus by John,web
2025-12-11 11:31:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,Baptism of Jesus by John,web
2025-12-11 11:30:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,Baptism of Jesus by John,web
2025-12-11 11:31:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,Baptism of Jesus by John,web
2025-12-11 11:31:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,Baptism of Jesus by John,web
2025-12-11 11:29:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,Baptism of Jesus by John,web
2025-12-11 11:30:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,Baptism of Jesus by John,web
2025-12-11 11:28:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,Baptism of Jesus by John,web
2025-12-11 13:54:00.000000 UTC,8.8688524590163951,7.1459016393442623,English,Baptism of Jesus by John,web
2025-12-11 13:55:00.000000 UTC,8.8688524590163951,7.1459016393442623,English,Baptism of Jesus by John,web
2025-12-11 13:55:00.000000 UTC,8.8688524590163951,7.1459016393442623,English,Baptism of Jesus by John,web
2025-12-11 13:54:00.000000 UTC,8.8688524590163951,7.1459016393442623,English,Baptism of Jesus by John,web
2025-12-11 13:54:00.000000 UTC,8.8688524590163951,7.1459016393442623,English,Baptism of Jesus by John,web
2025-12-11 13:54:00.000000 UTC,8.8688524590163951,7.1459016393442623,English,Baptism of Jesus by John,web
2025-12-11 20:56:00.000000 UTC,-25.538349514563098,32.462621359223292,Chopi,Baptism of Jesus by John,web
2025-12-11 20:56:00.000000 UTC,-25.538349514563098,32.462621359223292,Chopi,Baptism of Jesus by John,web
2025-12-11 20:56:00.000000 UTC,-25.538349514563098,32.462621359223292,Chopi,Baptism of Jesus by John,web
2025-12-11 20:54:00.000000 UTC,-25.538349514563098,32.462621359223292,Chopi,Baptism of Jesus by John,web
2025-12-11 20:57:00.000000 UTC,-25.538349514563098,32.462621359223292,Chopi,Baptism of Jesus by John,web
2025-12-11 20:52:00.000000 UTC,-25.538349514563098,32.462621359223292,Chopi,Baptism of Jesus by John,web
2025-12-11 20:55:00.000000 UTC,-25.538349514563098,32.462621359223292,Chopi,Baptism of Jesus by John,web
2025-12-11 20:56:00.000000 UTC,-25.538349514563098,32.462621359223292,Chopi,Baptism of Jesus by John,web
2025-12-11 20:52:00.000000 UTC,-25.538349514563098,32.462621359223292,Chopi,Baptism of Jesus by John,web
2025-12-11 21:00:00.000000 UTC,-25.538349514563098,32.462621359223292,Chopi,Baptism of Jesus by John,web
2025-12-11 18:10:00.000000 UTC,50.0832879133828,-85.8184355896004,French,Beatitudes,web
2025-12-11 18:11:00.000000 UTC,50.0832879133828,-85.8184355896004,French,Beatitudes,web
2025-12-11 18:10:00.000000 UTC,50.0832879133828,-85.8184355896004,French,Beatitudes,web
2025-12-11 18:11:00.000000 UTC,50.0832879133828,-85.8184355896004,French,Beatitudes,web
2025-12-11 18:10:00.000000 UTC,50.0832879133828,-85.8184355896004,French,Beatitudes,web
2025-12-11 18:10:00.000000 UTC,50.0832879133828,-85.8184355896004,French,Beatitudes,web
2025-12-11 20:21:00.000000 UTC,37.532327992459948,-85.276437323280049,Aari,Beatitudes,web
2025-12-11 16:06:00.000000 UTC,37.532327992459948,-85.276437323280049,Guji,Beatitudes,web
2025-12-11 20:21:00.000000 UTC,37.532327992459948,-85.276437323280049,Aari,Beatitudes,web
2025-12-11 15:38:00.000000 UTC,37.532327992459948,-85.276437323280049,"Oromo, Borana-Arsi-Guji",Beatitudes,web
2025-12-11 20:21:00.000000 UTC,37.532327992459948,-85.276437323280049,Aari,Beatitudes,web
2025-12-11 16:06:00.000000 UTC,37.532327992459948,-85.276437323280049,Guji,Beatitudes,web
2025-12-11 15:37:00.000000 UTC,37.532327992459948,-85.276437323280049,"Oromo, Borana-Arsi-Guji",Beatitudes,web
2025-12-11 15:38:00.000000 UTC,37.532327992459948,-85.276437323280049,"Oromo, Borana-Arsi-Guji",Beatitudes,web
2025-12-11 15:38:00.000000 UTC,37.532327992459948,-85.276437323280049,"Oromo, Borana-Arsi-Guji",Beatitudes,web
2025-12-11 20:21:00.000000 UTC,37.532327992459948,-85.276437323280049,Aari,Beatitudes,web
2025-12-11 15:38:00.000000 UTC,37.532327992459948,-85.276437323280049,"Oromo, Borana-Arsi-Guji",Beatitudes,web
2025-12-11 16:06:00.000000 UTC,37.532327992459948,-85.276437323280049,Guji,Beatitudes,web
